  Key Length |   QueueTimes | ServiceTimes | SojournTimes
       6.000 |        0.191 |        0.616 |        0.807
       6.000 |        0.162 |        1.399 |        1.562
       6.000 |        0.320 |        0.625 |        0.945
      10.000 |        0.261 |        0.694 |        0.955
       8.000 |        0.183 |        1.553 |        1.736
       8.000 |        0.160 |        2.931 |        3.091
       9.000 |        0.113 |        0.892 |        1.005
      12.000 |        0.104 |        0.803 |        0.907
       9.000 |        0.222 |        1.376 |        1.598
       7.000 |        0.232 |        1.024 |        1.256
       6.000 |        0.239 |        0.607 |        0.846
      12.000 |        0.197 |        1.746 |        1.943
       4.000 |        0.222 |        0.664 |        0.886
      13.000 |        0.174 |        1.160 |        1.334
       6.000 |        0.119 |        0.905 |        1.024
       8.000 |        0.340 |        0.612 |        0.952
       8.000 |        0.181 |        1.391 |        1.572
       9.000 |        0.204 |        2.233 |        2.437
      13.000 |        0.142 |        3.604 |        3.747
       9.000 |        0.104 |        0.713 |        0.817
       9.000 |        0.187 |        0.721 |        0.908
      12.000 |        0.229 |        2.765 |        2.994
      12.000 |        0.160 |        1.635 |        1.796
       9.000 |        0.211 |        1.520 |        1.731
      10.000 |        0.209 |        1.460 |        1.669
       7.000 |        0.150 |        2.964 |        3.114
       9.000 |        0.142 |        0.609 |        0.751
       8.000 |        0.161 |        2.748 |        2.909
       8.000 |        0.192 |        1.076 |        1.268
      10.000 |        0.211 |        3.443 |        3.654
      11.000 |        0.347 |        0.672 |        1.020
       7.000 |        0.269 |        1.828 |        2.097
       9.000 |        0.085 |        1.056 |        1.141
       7.000 |        0.137 |        0.621 |        0.757
       9.000 |        0.161 |        0.773 |        0.935
       5.000 |        0.308 |        0.962 |        1.270
       6.000 |        0.187 |        0.873 |        1.060
       4.000 |        0.234 |        4.062 |        4.296
       9.000 |        0.204 |        1.076 |        1.281
       9.000 |        0.210 |        2.233 |        2.443
       7.000 |        0.187 |        1.794 |        1.981
       7.000 |        0.093 |        0.730 |        0.822
       6.000 |        0.214 |        1.962 |        2.176
       5.000 |        0.142 |        1.148 |        1.290
       8.000 |        0.152 |        3.346 |        3.498
       6.000 |        0.118 |        1.335 |        1.453
       9.000 |        0.084 |        1.294 |        1.378
      11.000 |        0.149 |        0.679 |        0.829
       6.000 |        0.109 |        0.672 |        0.781
       8.000 |        0.165 |        3.043 |        3.208
      10.000 |        0.158 |        2.391 |        2.549
       6.000 |        0.240 |        3.164 |        3.404
      14.000 |        0.165 |        0.646 |        0.812
       7.000 |        0.243 |        1.500 |        1.743
       9.000 |        0.251 |        0.830 |        1.081
       9.000 |        0.225 |        1.223 |        1.447
       9.000 |        0.181 |        0.819 |        1.000
       8.000 |        0.159 |        1.343 |        1.501
       9.000 |        0.248 |        0.588 |        0.836
      14.000 |        0.144 |        0.345 |        0.489
      12.000 |        0.159 |        3.409 |        3.568
       9.000 |        0.114 |        1.092 |        1.206
       8.000 |        0.153 |        2.697 |        2.850
      10.000 |        0.223 |        0.568 |        0.791
       8.000 |        0.184 |        0.655 |        0.839
       7.000 |        0.301 |        0.699 |        1.000
      10.000 |        0.219 |        2.995 |        3.214
       9.000 |        0.172 |        0.546 |        0.718
       7.000 |        0.253 |        1.887 |        2.140
      10.000 |        0.458 |        1.365 |        1.823
      12.000 |        0.177 |        2.281 |        2.459
       8.000 |        0.135 |        1.337 |        1.472
      11.000 |        0.207 |        0.636 |        0.843
      10.000 |        0.253 |        0.882 |        1.135
      12.000 |        0.109 |        0.527 |        0.636
       5.000 |        0.074 |        1.180 |        1.254
       7.000 |        0.094 |        1.875 |        1.969
       7.000 |        0.159 |        3.132 |        3.291
      11.000 |        0.138 |        3.050 |        3.188
       5.000 |        0.135 |        1.152 |        1.287
      11.000 |        0.115 |        1.368 |        1.483
       8.000 |        0.152 |        0.818 |        0.970
       9.000 |        0.239 |        0.681 |        0.920
      14.000 |        0.174 |        1.023 |        1.197
      10.000 |        0.171 |        2.745 |        2.915
       5.000 |        0.706 |        0.819 |        1.525
      11.000 |        0.157 |        4.634 |        4.791
       7.000 |        0.172 |        0.978 |        1.150
       6.000 |        0.101 |        1.282 |        1.383
       7.000 |        0.078 |        0.519 |        0.597
       9.000 |        0.138 |        1.955 |        2.094
      11.000 |        0.167 |        0.607 |        0.774
       8.000 |        0.139 |        0.400 |        0.539
       6.000 |        0.080 |        1.069 |        1.149
      11.000 |        0.090 |        2.731 |        2.821
       7.000 |        0.125 |        0.660 |        0.785
       6.000 |        0.115 |        1.552 |        1.667
      13.000 |        0.165 |        1.016 |        1.182
      11.000 |        0.200 |        1.153 |        1.353
       4.000 |        0.116 |        2.357 |        2.474
       7.000 |        0.172 |        0.958 |        1.129
      13.000 |        0.161 |        4.778 |        4.939
       8.000 |        0.215 |        2.062 |        2.277
       8.000 |        0.173 |        0.756 |        0.929
       9.000 |        0.213 |        1.137 |        1.350
      14.000 |        0.216 |        0.806 |        1.022
      13.000 |        0.205 |        2.595 |        2.800
       7.000 |        0.130 |        0.778 |        0.908
      14.000 |        0.221 |        1.381 |        1.602
       9.000 |        0.145 |        1.150 |        1.294
       9.000 |        0.161 |        0.565 |        0.726
       9.000 |        0.112 |        0.980 |        1.092
      11.000 |        0.082 |        1.127 |        1.209
       7.000 |        0.116 |        0.605 |        0.721
      16.000 |        0.136 |        1.370 |        1.505
       6.000 |        0.228 |        1.467 |        1.695
      10.000 |        0.214 |        2.086 |        2.300
       7.000 |        0.220 |        1.662 |        1.882
       6.000 |        0.173 |        1.302 |        1.475
      12.000 |        0.273 |        0.491 |        0.764
      12.000 |        0.137 |        1.099 |        1.236
      11.000 |        0.166 |        4.358 |        4.524
      14.000 |        0.688 |        1.140 |        1.828
      12.000 |        0.089 |        2.133 |        2.222
      12.000 |        0.130 |        2.467 |        2.597
       4.000 |        0.224 |        1.847 |        2.071
       7.000 |        0.247 |        0.749 |        0.996
       8.000 |        0.256 |        0.804 |        1.060
       8.000 |        0.172 |        0.733 |        0.906
       5.000 |        0.154 |        1.028 |        1.183
       8.000 |        0.172 |        1.615 |        1.787
       7.000 |        0.248 |        3.441 |        3.689
       7.000 |        0.098 |        1.925 |        2.024
       6.000 |        0.157 |        2.882 |        3.040
       6.000 |        0.338 |        1.101 |        1.439
       9.000 |        0.145 |        2.030 |        2.175
       7.000 |        0.798 |        0.641 |        1.440
       9.000 |        1.020 |        1.511 |        2.531
       7.000 |        0.300 |        3.380 |        3.681
       8.000 |        0.901 |        2.729 |        3.630
       7.000 |        0.260 |        2.714 |        2.974
       7.000 |        1.490 |        1.005 |        2.495
      10.000 |        1.539 |        1.537 |        3.076
      10.000 |        1.690 |        1.248 |        2.938
      10.000 |        0.136 |        0.763 |        0.899
       6.000 |        1.120 |        2.217 |        3.337
      10.000 |        0.197 |        0.950 |        1.147
       8.000 |        0.142 |        0.436 |        0.579
       5.000 |        0.205 |        0.696 |        0.901
      10.000 |        0.077 |        1.030 |        1.107
       5.000 |        0.219 |        2.277 |        2.496
       7.000 |        0.935 |        0.674 |        1.609
       3.000 |        0.221 |        4.228 |        4.448
       7.000 |        0.095 |        2.140 |        2.234
       7.000 |        0.108 |        3.231 |        3.339
       8.000 |        0.139 |        1.073 |        1.212
      13.000 |        0.126 |        1.124 |        1.250
      10.000 |        0.090 |        1.695 |        1.784
       9.000 |        0.153 |        0.702 |        0.855
       8.000 |        0.178 |        0.694 |        0.871
       9.000 |        0.194 |        1.396 |        1.590
      10.000 |        0.171 |        2.451 |        2.622
      10.000 |        0.090 |        2.213 |        2.303
       8.000 |        0.214 |        2.676 |        2.890
      13.000 |        0.182 |        1.259 |        1.440
       8.000 |        0.088 |        0.815 |        0.902
      10.000 |        0.136 |        2.746 |        2.882
       8.000 |        0.110 |        2.791 |        2.901
       5.000 |        0.117 |        1.509 |        1.626
