  QueueTimes | ServiceTimes | SojournTimes
       0.171 |        1.703 |        1.874
       0.545 |        0.988 |        1.533
       0.665 |        0.605 |        1.271
       0.372 |        0.359 |        0.731
       0.126 |        0.509 |        0.636
       0.182 |        0.801 |        0.983
       0.180 |        1.857 |        2.037
       0.248 |        0.403 |        0.651
       0.166 |        2.741 |        2.907
       0.181 |        0.421 |        0.601
       0.159 |        0.464 |        0.623
       0.196 |        0.810 |        1.006
       0.157 |        2.268 |        2.425
       2.192 |        0.391 |        2.583
       0.179 |        0.444 |        0.622
       0.141 |        2.511 |        2.651
       2.433 |        0.324 |        2.757
       0.210 |        0.319 |        0.529
       0.157 |        1.980 |        2.137
       1.652 |        1.289 |        2.940
       0.995 |        0.460 |        1.455
       0.179 |        2.885 |        3.064
       0.864 |        0.848 |        1.713
       0.176 |        0.788 |        0.964
       0.181 |        2.045 |        2.226
       1.646 |        0.835 |        2.480
       2.177 |        1.088 |        3.264
       2.688 |        1.829 |        4.517
       2.872 |        0.949 |        3.822
       0.798 |        1.577 |        2.375
       0.191 |        0.521 |        0.712
       0.189 |        0.584 |        0.774
       0.453 |        1.265 |        1.719
       0.482 |        0.565 |        1.047
       0.143 |        1.109 |        1.252
       0.186 |        0.891 |        1.077
       0.144 |        1.158 |        1.302
       0.295 |        0.325 |        0.621
       0.352 |        0.341 |        0.693
       0.298 |        1.761 |        2.058
       0.313 |        0.682 |        0.994
       0.181 |        2.764 |        2.945
       0.162 |        0.676 |        0.837
       0.185 |        1.190 |        1.375
       0.410 |        0.431 |        0.841
       0.178 |        0.936 |        1.114
       0.799 |        1.370 |        2.169
       1.556 |        0.410 |        1.966
       0.146 |        0.450 |        0.596
       0.186 |        0.614 |        0.800
       0.181 |        2.133 |        2.315
       2.131 |        0.370 |        2.500
       2.518 |        0.532 |        3.050
       2.709 |        1.068 |        3.777
       3.019 |        0.941 |        3.960
       1.853 |        2.707 |        4.559
       3.564 |        0.892 |        4.455
       3.043 |        0.366 |        3.409
       1.760 |        0.367 |        2.128
       0.177 |        0.692 |        0.869
       0.375 |        0.486 |        0.861
       0.158 |        0.822 |        0.980
       0.409 |        0.602 |        1.010
       0.128 |        2.211 |        2.339
       1.978 |        0.467 |        2.445
       2.201 |        0.456 |        2.657
       0.181 |        1.068 |        1.250
       0.733 |        0.749 |        1.482
       0.164 |        2.944 |        3.108
       2.670 |        0.365 |        3.035
       2.384 |        1.336 |        3.720
       3.008 |        0.674 |        3.682
       3.414 |        2.565 |        5.979
       4.838 |        1.381 |        6.219
       5.259 |        2.104 |        7.363
       0.186 |        1.390 |        1.576
       0.184 |        1.787 |        1.971
       0.174 |        1.786 |        1.960
       0.182 |        0.680 |        0.861
       0.174 |        0.425 |        0.599
       0.188 |        0.399 |        0.587
       0.181 |        0.963 |        1.144
       0.181 |        1.229 |        1.409
       0.190 |        0.661 |        0.852
       0.379 |        0.299 |        0.678
       0.190 |        0.567 |        0.757
       0.165 |        0.533 |        0.698
       0.186 |        2.597 |        2.783
       1.841 |        0.635 |        2.476
       2.035 |        0.414 |        2.449
       0.177 |        0.568 |        0.745
       0.395 |        0.411 |        0.806
       0.309 |        0.490 |        0.799
       0.346 |        0.662 |        1.009
       0.474 |        1.099 |        1.573
       0.173 |        1.207 |        1.380
       1.055 |        0.581 |        1.636
       1.172 |        0.803 |        1.975
       0.189 |        2.554 |        2.743
       0.181 |        0.483 |        0.664
       0.128 |        0.622 |        0.751
       0.189 |        0.887 |        1.075
       0.694 |        0.408 |        1.102
       0.494 |        0.972 |        1.466
       0.146 |        0.471 |        0.617
       0.183 |        0.811 |        0.994
       0.296 |        0.509 |        0.806
       0.135 |        1.095 |        1.230
       0.169 |        0.699 |        0.868
       0.183 |        1.975 |        2.157
       1.250 |        0.682 |        1.932
       0.147 |        0.514 |        0.661
       0.154 |        0.388 |        0.542
       0.157 |        0.366 |        0.522
       0.176 |        1.576 |        1.752
       0.175 |        0.439 |        0.614
       0.474 |        0.478 |        0.951
       0.267 |        0.681 |        0.948
       0.172 |        0.909 |        1.081
       0.176 |        0.766 |        0.942
       0.182 |        0.542 |        0.724
       0.744 |        1.151 |        1.895
       0.147 |        0.804 |        0.952
       0.181 |        1.086 |        1.267
       0.976 |        2.764 |        3.740
       3.197 |        1.016 |        4.212
       4.031 |        0.335 |        4.366
       2.927 |        0.316 |        3.243
       1.316 |        2.098 |        3.415
       0.137 |        0.329 |        0.466
       0.184 |        0.280 |        0.464
       0.184 |        0.469 |        0.653
       0.517 |        0.440 |        0.957
       0.141 |        2.830 |        2.971
       2.786 |        2.208 |        4.994
       0.125 |        0.450 |        0.575
       0.185 |        2.368 |        2.554
       0.574 |        1.812 |        2.386
       2.263 |        0.458 |        2.721
       1.383 |        0.378 |        1.762
       1.750 |        0.714 |        2.464
       1.687 |        0.416 |        2.104
       0.272 |        0.492 |        0.764
       0.110 |        1.283 |        1.393
       0.368 |        0.870 |        1.237
       0.178 |        1.050 |        1.228
       0.273 |        0.412 |        0.686
       0.176 |        1.863 |        2.040
       0.180 |        0.560 |        0.739
       0.186 |        2.539 |        2.725
       0.186 |        1.312 |        1.498
       1.096 |        0.391 |        1.487
       1.130 |        0.306 |        1.436
       0.896 |        0.636 |        1.533
       0.260 |        0.307 |        0.567
       0.177 |        0.430 |        0.606
       0.189 |        0.496 |        0.684
       0.188 |        1.460 |        1.649
       1.467 |        1.362 |        2.829
       0.177 |        0.648 |        0.825
       0.186 |        0.706 |        0.892
       0.754 |        1.566 |        2.320
       0.178 |        1.380 |        1.558
       0.137 |        0.801 |        0.937
       0.178 |        1.001 |        1.179
       0.921 |        0.340 |        1.261
       0.175 |        0.389 |        0.564
       0.180 |        1.558 |        1.738
       0.183 |        0.504 |        0.687
       0.198 |        0.781 |        0.980
       0.179 |        1.222 |        1.401
       0.261 |        1.792 |        2.052
       0.122 |        0.350 |        0.473
       0.180 |        2.688 |        2.868
       2.228 |        0.667 |        2.895
       1.323 |        0.704 |        2.027
       0.371 |        0.498 |        0.868
       0.175 |        2.052 |        2.227
       1.409 |        0.587 |        1.996
       0.160 |        0.961 |        1.121
       0.189 |        0.948 |        1.138
       1.142 |        1.082 |        2.224
       0.170 |        1.463 |        1.633
       0.198 |        1.076 |        1.275
       0.693 |        0.843 |        1.536
       0.184 |        2.073 |        2.256
       1.850 |        0.807 |        2.657
       0.199 |        1.854 |        2.053
       0.122 |        0.652 |        0.774
       0.119 |        0.312 |        0.431
       0.168 |        0.598 |        0.767
       0.182 |        1.358 |        1.540
       0.187 |        1.667 |        1.854
       1.388 |        1.630 |        3.018
       0.176 |        0.710 |        0.886
       0.582 |        1.006 |        1.587
       0.172 |        1.500 |        1.672
       0.184 |        1.133 |        1.317
       0.646 |        1.258 |        1.903
       0.169 |        0.399 |        0.568
       0.184 |        0.554 |        0.738
       0.183 |        1.895 |        2.079
       1.815 |        0.821 |        2.636
       0.167 |        0.902 |        1.069
       0.182 |        0.662 |        0.844
       0.821 |        2.550 |        3.371
       0.591 |        0.994 |        1.585
       1.258 |        0.409 |        1.667
       1.409 |        1.693 |        3.102
       0.178 |        0.441 |        0.619
       0.184 |        0.490 |        0.674
       0.179 |        0.416 |        0.595
       0.165 |        0.650 |        0.815
       0.520 |        0.447 |        0.967
       0.177 |        0.715 |        0.891
       0.188 |        0.932 |        1.120
       0.188 |        1.306 |        1.493
       1.525 |        1.938 |        3.463
       0.178 |        0.503 |        0.682
       0.186 |        1.232 |        1.418
       0.181 |        1.115 |        1.297
       0.169 |        0.299 |        0.468
       0.223 |        0.696 |        0.919
       0.516 |        0.581 |        1.097
       0.176 |        0.667 |        0.842
