  QueueTimes | ServiceTimes | SojournTimes
     104.144 |        0.293 |      104.437
     104.146 |        0.336 |      104.482
     104.474 |        1.740 |      106.214
     105.853 |        1.772 |      107.625
     107.071 |        0.459 |      107.530
     106.248 |        0.594 |      106.842
     106.407 |        1.379 |      107.786
     107.113 |        0.232 |      107.345
     107.214 |        0.899 |      108.112
     106.918 |        0.319 |      107.236
     106.578 |        0.727 |      107.305
     106.044 |        0.381 |      106.425
     106.481 |        1.015 |      107.497
     106.745 |        1.649 |      108.394
     108.004 |        0.608 |      108.613
     108.488 |        1.549 |      110.037
     108.764 |        0.332 |      109.096
     108.183 |        0.614 |      108.797
     108.811 |        1.721 |      110.532
     109.888 |        0.705 |      110.593
     109.591 |        0.391 |      109.982
     109.975 |        0.283 |      110.259
     109.704 |        0.842 |      110.546
     110.358 |        0.318 |      110.676
     110.468 |        0.367 |      110.835
     110.826 |        0.552 |      111.378
     110.747 |        0.928 |      111.675
     110.361 |        1.518 |      111.879
     110.820 |        1.827 |      112.647
     112.223 |        0.881 |      113.104
     113.026 |        1.048 |      114.074
     113.895 |        1.144 |      115.039
     114.400 |        1.294 |      115.693
     115.713 |        0.904 |      116.617
     116.213 |        0.298 |      116.511
     116.513 |        0.442 |      116.955
     116.158 |        1.189 |      117.347
     117.256 |        0.368 |      117.624
     117.377 |        0.848 |      118.224
     117.819 |        0.590 |      118.408
     116.753 |        0.898 |      117.651
     117.698 |        0.515 |      118.212
     118.070 |        1.774 |      119.844
     119.794 |        0.505 |      120.299
     119.072 |        0.402 |      119.474
     117.709 |        1.192 |      118.902
     118.619 |        0.467 |      119.086
     119.068 |        1.157 |      120.226
     119.864 |        0.607 |      120.471
     119.984 |        1.590 |      121.574
     121.444 |        1.039 |      122.483
     122.736 |        1.793 |      124.530
     122.468 |        1.267 |      123.734
     122.810 |        1.096 |      123.906
     123.460 |        1.112 |      124.572
     123.665 |        0.303 |      123.968
     123.520 |        0.949 |      124.469
     124.583 |        0.453 |      125.037
     124.580 |        1.352 |      125.932
     124.108 |        0.265 |      124.373
     123.954 |        0.272 |      124.225
     123.536 |        0.343 |      123.879
     122.638 |        0.360 |      122.998
     122.482 |        0.407 |      122.889
     122.574 |        1.228 |      123.802
     122.698 |        0.311 |      123.009
     121.232 |        1.074 |      122.306
     122.078 |        0.796 |      122.874
     122.660 |        0.615 |      123.275
     120.985 |        0.544 |      121.529
     121.102 |        0.321 |      121.423
     121.024 |        0.501 |      121.526
     121.351 |        0.961 |      122.311
     121.917 |        0.430 |      122.347
     122.082 |        0.377 |      122.459
     121.860 |        0.320 |      122.181
     121.915 |        0.381 |      122.296
     122.140 |        0.341 |      122.481
     118.422 |        0.261 |      118.683
     117.319 |        0.261 |      117.579
     116.845 |        0.305 |      117.149
     115.328 |        1.663 |      116.991
     116.918 |        0.621 |      117.539
     116.090 |        0.469 |      116.559
     115.330 |        0.513 |      115.843
     115.486 |        0.673 |      116.159
     115.687 |        0.295 |      115.982
     115.669 |        1.746 |      117.416
     117.082 |        0.533 |      117.616
     117.025 |        0.335 |      117.360
     116.711 |        0.382 |      117.093
     116.728 |        0.490 |      117.218
     114.780 |        0.279 |      115.059
     113.546 |        0.496 |      114.042
     113.100 |        0.276 |      113.376
     111.015 |        0.770 |      111.785
     110.758 |        0.565 |      111.323
     111.247 |        0.567 |      111.814
     111.539 |        1.207 |      112.746
     112.629 |        0.331 |      112.960
     112.419 |        1.502 |      113.921
     113.544 |        0.475 |      114.018
     112.265 |        0.464 |      112.730
     110.992 |        0.283 |      111.274
     111.077 |        0.395 |      111.472
     109.096 |        0.423 |      109.519
     109.162 |        1.285 |      110.447
     110.068 |        0.673 |      110.742
     109.885 |        0.445 |      110.330
     108.711 |        1.165 |      109.876
     109.100 |        0.810 |      109.911
     106.528 |        0.874 |      107.402
     106.505 |        0.398 |      106.902
     106.365 |        0.233 |      106.598
     105.794 |        0.288 |      106.082
     105.059 |        0.403 |      105.462
     104.199 |        0.270 |      104.469
     104.046 |        0.443 |      104.489
     104.512 |        0.510 |      105.022
     102.929 |        0.531 |      103.461
     102.999 |        0.997 |      103.995
     103.520 |        0.579 |      104.099
     103.305 |        0.311 |      103.615
     103.576 |        1.198 |      104.774
     104.024 |        1.548 |      105.572
     105.273 |        0.813 |      106.085
     101.528 |        0.374 |      101.902
     101.770 |        0.756 |      102.526
     101.058 |        1.548 |      102.606
     102.458 |        0.668 |      103.126
     102.269 |        0.478 |      102.747
     101.671 |        0.524 |      102.195
     100.967 |        0.365 |      101.332
     100.362 |        0.378 |      100.739
     100.778 |        0.702 |      101.479
     101.416 |        0.270 |      101.685
     101.428 |        0.335 |      101.763
     101.711 |        0.324 |      102.035
      99.605 |        1.719 |      101.324
     100.597 |        0.260 |      100.857
      99.667 |        2.031 |      101.698
     100.662 |        1.440 |      102.102
     101.460 |        0.327 |      101.787
     100.025 |        1.522 |      101.547
     100.754 |        0.271 |      101.026
     100.452 |        1.785 |      102.237
     102.183 |        1.361 |      103.544
     103.069 |        1.517 |      104.586
     104.131 |        1.120 |      105.251
     105.012 |        0.255 |      105.267
     104.523 |        0.322 |      104.845
     104.517 |        0.828 |      105.346
     105.154 |        0.887 |      106.041
     105.752 |        1.123 |      106.876
     105.559 |        0.205 |      105.764
     105.710 |        0.337 |      106.047
     102.671 |        0.270 |      102.941
     101.624 |        1.687 |      103.311
     102.109 |        0.345 |      102.454
     102.339 |        0.229 |      102.568
     102.378 |        1.328 |      103.706
     103.408 |        0.699 |      104.106
     103.859 |        0.566 |      104.425
     104.648 |        0.251 |      104.899
     101.151 |        0.231 |      101.381
     101.211 |        0.482 |      101.693
     101.426 |        0.413 |      101.839
      98.526 |        0.306 |       98.832
      97.691 |        0.329 |       98.020
      97.362 |        0.510 |       97.873
      95.918 |        1.129 |       97.047
      95.920 |        1.737 |       97.656
      97.778 |        0.569 |       98.347
      97.862 |        0.539 |       98.402
      98.123 |        0.736 |       98.859
      97.297 |        0.259 |       97.555
      97.010 |        0.519 |       97.529
      97.475 |        0.244 |       97.718
      97.380 |        0.961 |       98.341
      96.104 |        0.424 |       96.529
      96.498 |        0.614 |       97.113
      94.856 |        0.296 |       95.152
      93.808 |        0.253 |       94.061
      93.073 |        0.345 |       93.418
      92.771 |        0.271 |       93.043
      92.945 |        0.296 |       93.241
      91.344 |        0.544 |       91.888
      91.701 |        0.246 |       91.947
      91.400 |        0.330 |       91.731
      90.894 |        0.843 |       91.737
      91.567 |        0.245 |       91.812
      91.723 |        0.345 |       92.068
      91.783 |        0.504 |       92.288
      91.631 |        0.297 |       91.928
      91.366 |        0.899 |       92.265
      92.047 |        1.569 |       93.616
      93.533 |        0.577 |       94.110
      93.486 |        1.045 |       94.531
      93.277 |        0.529 |       93.806
      93.354 |        0.335 |       93.689
      93.765 |        0.434 |       94.199
      93.962 |        0.250 |       94.212
      92.119 |        0.524 |       92.643
      91.009 |        0.347 |       91.357
      90.885 |        0.228 |       91.113
      91.044 |        0.632 |       91.676
      91.141 |        0.868 |       92.010
      91.578 |        0.455 |       92.033
      89.826 |        0.363 |       90.189
      89.593 |        0.241 |       89.834
      88.822 |        0.291 |       89.112
      86.614 |        0.772 |       87.385
      86.807 |        0.407 |       87.214
      87.005 |        1.066 |       88.070
      87.936 |        0.566 |       88.502
      88.700 |        0.246 |       88.946
      88.230 |        0.677 |       88.908
      87.311 |        0.318 |       87.629
      87.013 |        0.296 |       87.309
      87.203 |        0.961 |       88.165
      87.712 |        0.342 |       88.054
      88.049 |        0.218 |       88.267
      85.802 |        0.280 |       86.082
      85.879 |        0.299 |       86.178
      86.094 |        0.460 |       86.554
