timestamp,kw_lengh,took_ms
1520968240,11,124
1520968240,14,462
1520968240,14,304
1520968241,7,503
1520968242,17,792
1520968242,17,491
1520968243,11,436
1520968243,11,575
1520968244,15,270
1520968244,11,367
1520968244,14,443
1520968245,13,333
1520968245,7,375
1520968246,15,527
1520968246,7,61
1520968246,11,141
1520968246,14,450
1520968247,15,337
1520968247,17,479
1520968248,16,439
1520968248,11,285
1520968248,7,112
1520968249,13,454
1520968249,13,428
1520968249,12,425
1520968250,15,400
1520968250,11,226
1520968250,15,287
1520968251,13,426
1520968251,12,176
1520968252,16,513
1520968252,15,311
1520968252,7,105
1520968252,7,85
1520968253,7,489
1520968253,17,301
1520968253,15,562
1520968254,12,360
1520968254,16,308
1520968255,12,511
1520968255,13,397
1520968256,16,858
1520968256,11,308
1520968257,7,221
1520968257,13,208
1520968257,14,397
