  QueueTimes | ServiceTimes | SojournTimes
       2.899 |        1.547 |        4.446
       1.988 |        0.751 |        2.739
       1.813 |        0.677 |        2.491
       0.200 |        3.557 |        3.757
       2.902 |        1.031 |        3.933
       0.169 |        0.826 |        0.995
       0.190 |        1.478 |        1.668
       0.206 |        1.533 |        1.739
       1.692 |        2.515 |        4.207
       2.986 |        0.752 |        3.738
       0.166 |        2.288 |        2.454
       0.169 |        3.784 |        3.952
       2.707 |        1.809 |        4.516
       3.892 |        0.739 |        4.631
       1.982 |        2.089 |        4.071
       3.006 |        2.229 |        5.235
       1.695 |        0.645 |        2.340
       1.864 |        0.902 |        2.766
       0.764 |        0.824 |        1.588
       0.182 |        1.478 |        1.660
       1.392 |        0.686 |        2.078
       0.184 |        0.991 |        1.175
       0.194 |        0.815 |        1.009
       0.653 |        3.227 |        3.880
       0.538 |        0.825 |        1.362
       0.161 |        1.733 |        1.893
       0.185 |        0.513 |        0.698
       0.188 |        0.628 |        0.816
       0.195 |        2.390 |        2.585
       0.197 |        2.640 |        2.837
       2.828 |        1.398 |        4.226
       0.175 |        0.770 |        0.945
       0.515 |        1.921 |        2.436
       1.566 |        1.520 |        3.086
       0.184 |        2.960 |        3.144
       0.716 |        1.424 |        2.140
       2.149 |        0.978 |        3.127
       0.191 |        1.514 |        1.705
       0.142 |        0.765 |        0.908
       0.175 |        3.653 |        3.828
       0.784 |        0.938 |        1.722
       0.189 |        4.742 |        4.931
       3.153 |        0.732 |        3.885
       0.193 |        1.019 |        1.212
       0.188 |        1.583 |        1.771
       0.193 |        0.981 |        1.174
       0.189 |        1.412 |        1.601
       1.250 |        1.425 |        2.675
       0.674 |        3.499 |        4.173
       0.905 |        0.627 |        1.532
       0.182 |        1.505 |        1.687
       1.526 |        2.100 |        3.626
       1.104 |        0.700 |        1.804
       1.387 |        0.616 |        2.003
       0.199 |        2.794 |        2.993
       2.979 |        1.241 |        4.220
       1.754 |        1.842 |        3.596
       0.487 |        0.667 |        1.155
       0.125 |        1.758 |        1.883
       1.907 |        0.817 |        2.724
       2.570 |        0.681 |        3.252
       2.581 |        2.284 |        4.866
       0.182 |        1.416 |        1.598
       0.777 |        0.663 |        1.440
       0.151 |        1.049 |        1.201
       0.192 |        3.188 |        3.380
       0.184 |        2.873 |        3.056
       0.192 |        0.905 |        1.097
       0.164 |        0.624 |        0.787
       0.245 |        0.650 |        0.894
       0.184 |        2.496 |        2.680
       0.126 |        0.976 |        1.103
       1.009 |        1.219 |        2.229
       0.998 |        2.840 |        3.838
       2.124 |        1.317 |        3.441
       3.056 |        0.991 |        4.047
       2.337 |        1.660 |        3.997
       3.792 |        0.719 |        4.510
       4.216 |        2.085 |        6.300
       6.193 |        1.524 |        7.717
       5.525 |        1.028 |        6.553
       6.091 |        0.850 |        6.941
       6.164 |        0.640 |        6.804
       6.464 |        1.865 |        8.329
       7.009 |        4.683 |       11.692
      11.034 |        3.930 |       14.963
       6.608 |        0.649 |        7.257
       6.242 |        1.478 |        7.720
       7.676 |        1.392 |        9.068
       0.151 |        0.919 |        1.071
       0.192 |        0.765 |        0.957
       0.148 |        0.809 |        0.957
       0.186 |        0.841 |        1.027
       0.913 |        1.664 |        2.577
       2.002 |        4.849 |        6.852
       3.392 |        1.825 |        5.217
       4.918 |        0.718 |        5.637
       4.347 |        0.787 |        5.133
       2.659 |        0.990 |        3.648
       2.613 |        5.059 |        7.672
       6.965 |        2.689 |        9.653
       9.202 |        0.634 |        9.835
       8.820 |        0.911 |        9.731
       6.625 |        1.965 |        8.590
       5.622 |        2.568 |        8.190
       6.615 |        1.146 |        7.760
       7.687 |        0.817 |        8.504
       6.487 |        1.174 |        7.661
       7.368 |        4.600 |       11.969
      11.545 |        0.944 |       12.489
       9.936 |        0.753 |       10.689
       3.757 |        0.546 |        4.303
       3.808 |        1.125 |        4.933
       4.969 |        2.833 |        7.801
       5.821 |        2.543 |        8.365
       7.760 |        1.075 |        8.835
       8.593 |        2.923 |       11.516
       4.574 |        1.064 |        5.638
       1.783 |        0.917 |        2.700
       0.320 |        0.982 |        1.301
       0.153 |        0.859 |        1.012
       0.186 |        0.812 |        0.998
       0.193 |        1.894 |        2.087
       0.193 |        0.594 |        0.787
       0.759 |        1.299 |        2.058
       0.116 |        2.316 |        2.432
       0.708 |        1.922 |        2.630
       1.513 |        0.748 |        2.261
       1.693 |        2.297 |        3.990
       2.839 |        1.496 |        4.335
       3.365 |        0.728 |        4.093
       1.896 |        2.217 |        4.114
       3.741 |        1.503 |        5.244
       3.323 |        0.480 |        3.802
       2.134 |        2.094 |        4.228
       0.511 |        0.789 |        1.299
       0.168 |        1.130 |        1.298
       0.184 |        0.889 |        1.074
       0.149 |        2.722 |        2.871
       2.309 |        0.910 |        3.218
       2.678 |        0.616 |        3.294
       0.696 |        0.711 |        1.407
       1.114 |        1.914 |        3.028
       1.887 |        0.624 |        2.511
       1.086 |        0.747 |        1.833
       1.760 |        4.111 |        5.871
       2.649 |        1.730 |        4.379
       2.181 |        0.603 |        2.784
       0.560 |        0.854 |        1.413
       0.166 |        0.979 |        1.145
       0.151 |        3.049 |        3.200
       0.194 |        0.833 |        1.027
       0.472 |        0.757 |        1.229
       0.180 |        2.067 |        2.246
       0.194 |        1.380 |        1.573
       0.192 |        0.851 |        1.042
       0.195 |        0.926 |        1.121
       0.208 |        1.941 |        2.149
       1.944 |        3.347 |        5.291
       3.621 |        2.773 |        6.394
       5.378 |        1.027 |        6.406
       2.509 |        4.584 |        7.093
       6.862 |        0.676 |        7.539
       5.007 |        0.809 |        5.816
       1.466 |        0.581 |        2.046
       0.205 |        4.025 |        4.230
       1.144 |        0.615 |        1.759
       0.189 |        1.338 |        1.527
       1.038 |        0.751 |        1.789
       0.271 |        2.908 |        3.179
       2.889 |        2.827 |        5.716
       3.813 |        2.125 |        5.938
       5.566 |        0.527 |        6.093
       5.189 |        0.984 |        6.174
       0.577 |        0.627 |        1.205
       1.052 |        0.403 |        1.454
       0.930 |        1.017 |        1.947
       0.728 |        1.578 |        2.307
       2.277 |        4.235 |        6.512
       0.192 |        0.689 |        0.880
       0.193 |        2.073 |        2.266
       2.095 |        0.945 |        3.041
       0.186 |        0.953 |        1.138
       0.192 |        2.818 |        3.010
       1.342 |        0.736 |        2.078
       1.451 |        1.971 |        3.422
       2.923 |        0.850 |        3.774
       3.268 |        1.122 |        4.390
       0.186 |        0.789 |        0.975
       0.189 |        1.243 |        1.432
       0.181 |        0.723 |        0.904
       0.200 |        1.168 |        1.368
       0.193 |        2.814 |        3.006
       0.205 |        3.531 |        3.736
       3.636 |        1.816 |        5.452
       4.402 |        0.962 |        5.364
       0.192 |        3.197 |        3.389
       3.397 |        0.942 |        4.338
       1.423 |        4.975 |        6.398
       5.671 |        0.584 |        6.255
       6.091 |        0.533 |        6.623
       3.881 |        0.888 |        4.769
       2.674 |        0.774 |        3.448
       2.378 |        2.181 |        4.559
       3.765 |        3.293 |        7.058
       1.368 |        2.320 |        3.688
       2.543 |        0.785 |        3.328
       3.216 |        4.135 |        7.351
       4.533 |        2.656 |        7.189
       6.123 |        0.643 |        6.766
       2.671 |        1.832 |        4.503
       0.271 |        1.413 |        1.684
       0.171 |        0.783 |        0.954
       0.182 |        2.021 |        2.204
       0.791 |        1.304 |        2.094
       1.699 |        1.758 |        3.457
       1.584 |        1.123 |        2.707
       2.240 |        0.601 |        2.841
       2.718 |        0.801 |        3.519
       0.148 |        2.210 |        2.359
       0.183 |        2.947 |        3.130
       2.789 |        1.486 |        4.275
       3.359 |        0.726 |        4.085
       3.501 |        4.148 |        7.649
       3.876 |        1.845 |        5.720
