  Key Length |   QueueTimes | ServiceTimes | SojournTimes
       6.000 |        1.213 |        0.483 |        1.696
      11.000 |        0.782 |        1.715 |        2.497
      11.000 |        0.940 |        0.649 |        1.588
       9.000 |        1.235 |        0.900 |        2.135
      10.000 |        0.728 |        0.419 |        1.147
       6.000 |        0.768 |        0.433 |        1.201
      11.000 |        1.162 |        1.439 |        2.602
       7.000 |        0.552 |        0.721 |        1.274
       8.000 |        0.634 |        0.653 |        1.287
      12.000 |        1.027 |        1.318 |        2.344
       9.000 |        0.921 |        0.431 |        1.352
       9.000 |        0.970 |        0.421 |        1.390
      10.000 |        0.975 |        2.746 |        3.722
      12.000 |        1.030 |        0.410 |        1.440
      10.000 |        0.783 |        0.484 |        1.267
       4.000 |        0.738 |        0.539 |        1.276
       7.000 |        0.789 |        0.583 |        1.372
      10.000 |        1.106 |        2.357 |        3.463
       7.000 |        0.983 |        0.457 |        1.441
       5.000 |        0.810 |        0.478 |        1.288
      12.000 |        0.908 |        0.781 |        1.689
      10.000 |        0.858 |        2.410 |        3.268
      16.000 |        0.953 |        0.462 |        1.415
       7.000 |        0.563 |        0.386 |        0.949
      10.000 |        0.526 |        0.314 |        0.840
       6.000 |        1.241 |        0.333 |        1.574
       6.000 |        0.592 |        0.360 |        0.952
       6.000 |        0.565 |        0.326 |        0.892
       6.000 |        0.570 |        0.704 |        1.274
      10.000 |        0.534 |        0.962 |        1.496
       8.000 |        0.665 |        0.517 |        1.182
       7.000 |        0.849 |        2.097 |        2.946
      12.000 |        0.715 |        0.644 |        1.360
       8.000 |        0.728 |        0.412 |        1.140
       6.000 |        0.595 |        1.698 |        2.293
       6.000 |        1.001 |        0.781 |        1.781
      11.000 |        0.405 |        0.414 |        0.818
       8.000 |        0.750 |        1.384 |        2.135
       8.000 |        0.489 |        0.519 |        1.008
       7.000 |        0.445 |        0.663 |        1.109
       7.000 |        0.626 |        0.400 |        1.026
      10.000 |        0.509 |        0.744 |        1.253
      11.000 |        0.239 |        0.375 |        0.614
       6.000 |        0.328 |        0.918 |        1.246
       7.000 |        0.679 |        1.942 |        2.621
       5.000 |        0.290 |        1.858 |        2.148
      11.000 |        0.661 |        0.442 |        1.104
      10.000 |        0.459 |        1.072 |        1.531
       8.000 |        0.630 |        0.293 |        0.923
      12.000 |        0.782 |        0.614 |        1.395
       7.000 |        0.595 |        2.067 |        2.662
      12.000 |        0.672 |        0.843 |        1.515
      12.000 |        0.409 |        2.057 |        2.466
      12.000 |        0.874 |        0.426 |        1.301
       9.000 |        0.752 |        0.491 |        1.243
       8.000 |        0.918 |        1.168 |        2.087
       7.000 |        0.875 |        0.973 |        1.847
       9.000 |        0.638 |        2.335 |        2.973
       6.000 |        0.732 |        1.860 |        2.593
       6.000 |        0.780 |        2.373 |        3.153
       7.000 |        1.102 |        0.876 |        1.977
       6.000 |        1.338 |        0.475 |        1.813
      12.000 |        0.909 |        1.413 |        2.322
       5.000 |        1.205 |        0.868 |        2.073
      11.000 |        1.432 |        0.382 |        1.815
       8.000 |        1.376 |        0.511 |        1.886
       6.000 |        1.331 |        0.960 |        2.291
      10.000 |        1.701 |        0.416 |        2.117
      13.000 |        0.893 |        2.267 |        3.160
       6.000 |        1.800 |        0.477 |        2.277
      15.000 |        1.410 |        1.145 |        2.555
       6.000 |        1.376 |        2.102 |        3.478
       9.000 |        1.929 |        0.763 |        2.691
       8.000 |        1.276 |        2.352 |        3.629
      12.000 |        1.952 |        1.220 |        3.172
      13.000 |        1.692 |        1.187 |        2.879
       5.000 |        2.501 |        0.380 |        2.881
      16.000 |        1.882 |        1.439 |        3.320
       6.000 |        1.735 |        1.989 |        3.724
       6.000 |        2.759 |        0.585 |        3.344
       7.000 |        2.074 |        1.538 |        3.613
       6.000 |        1.953 |        1.724 |        3.678
      13.000 |        2.430 |        1.217 |        3.647
      12.000 |        3.114 |        0.538 |        3.652
       7.000 |        1.776 |        2.484 |        4.260
       9.000 |        3.115 |        0.825 |        3.940
       7.000 |        3.108 |        0.706 |        3.814
       9.000 |        3.122 |        1.166 |        4.288
       7.000 |        2.866 |        1.599 |        4.465
       6.000 |        3.271 |        0.592 |        3.862
       8.000 |        3.451 |        0.743 |        4.194
      11.000 |        3.078 |        1.257 |        4.335
       7.000 |        3.238 |        0.637 |        3.875
       4.000 |        3.390 |        0.819 |        4.208
       5.000 |        3.116 |        1.599 |        4.714
      11.000 |        3.350 |        1.549 |        4.899
      14.000 |        3.189 |        2.435 |        5.625
       8.000 |        3.607 |        1.327 |        4.935
       9.000 |        4.015 |        0.392 |        4.407
       7.000 |        3.424 |        1.695 |        5.119
      10.000 |        3.425 |        2.165 |        5.590
       9.000 |        4.129 |        0.646 |        4.776
       5.000 |        3.768 |        1.460 |        5.229
       6.000 |        4.293 |        0.347 |        4.640
      12.000 |        3.959 |        1.486 |        5.445
       8.000 |        3.600 |        2.447 |        6.047
       8.000 |        4.452 |        0.380 |        4.832
       7.000 |        4.423 |        0.496 |        4.919
       6.000 |        4.289 |        0.491 |        4.781
      10.000 |        4.448 |        1.274 |        5.723
       8.000 |        4.195 |        0.449 |        4.644
       8.000 |        4.449 |        0.542 |        4.991
       4.000 |        4.325 |        1.791 |        6.116
       7.000 |        3.783 |        0.416 |        4.200
      12.000 |        4.081 |        0.828 |        4.909
       6.000 |        3.796 |        0.767 |        4.562
       9.000 |        3.822 |        0.662 |        4.484
       9.000 |        4.074 |        1.124 |        5.197
       7.000 |        4.306 |        1.657 |        5.963
      11.000 |        4.071 |        0.570 |        4.641
      11.000 |        4.171 |        1.469 |        5.639
       4.000 |        4.239 |        0.517 |        4.755
       7.000 |        4.307 |        0.507 |        4.814
       9.000 |        4.609 |        0.501 |        5.110
       8.000 |        4.042 |        1.292 |        5.333
      13.000 |        4.777 |        0.440 |        5.217
      10.000 |        4.151 |        0.351 |        4.502
       6.000 |        3.718 |        0.452 |        4.169
       6.000 |        4.022 |        0.372 |        4.394
      12.000 |        3.235 |        0.651 |        3.887
       6.000 |        3.192 |        0.416 |        3.609
       7.000 |        3.375 |        0.870 |        4.245
       8.000 |        3.244 |        0.704 |        3.949
      10.000 |        3.334 |        0.443 |        3.777
      16.000 |        3.220 |        0.951 |        4.171
       5.000 |        3.325 |        0.734 |        4.058
      11.000 |        3.026 |        0.376 |        3.402
       5.000 |        3.448 |        0.557 |        4.005
      12.000 |        3.318 |        0.673 |        3.991
      12.000 |        2.831 |        0.390 |        3.221
      11.000 |        2.909 |        0.660 |        3.569
       7.000 |        3.323 |        2.232 |        5.555
       7.000 |        2.383 |        0.782 |        3.165
      10.000 |        2.660 |        0.502 |        3.162
      12.000 |        2.492 |        0.828 |        3.320
      11.000 |        2.554 |        1.074 |        3.627
       7.000 |        2.744 |        0.661 |        3.404
       7.000 |        2.424 |        0.392 |        2.816
       8.000 |        3.357 |        2.408 |        5.765
      10.000 |        2.745 |        0.632 |        3.377
      11.000 |        2.500 |        0.580 |        3.080
      10.000 |        2.174 |        0.584 |        2.757
       7.000 |        2.507 |        1.674 |        4.182
       8.000 |        2.263 |        0.638 |        2.901
      11.000 |        2.296 |        0.939 |        3.234
       7.000 |        2.630 |        2.047 |        4.677
      22.000 |        1.624 |        0.310 |        1.933
       7.000 |        1.557 |        0.546 |        2.103
      10.000 |        1.628 |        0.378 |        2.006
      12.000 |        2.030 |        1.123 |        3.153
       7.000 |        1.386 |        0.358 |        1.745
      12.000 |        1.535 |        1.165 |        2.701
      12.000 |        2.289 |        1.729 |        4.018
       9.000 |        1.745 |        0.547 |        2.292
      11.000 |        2.247 |        1.577 |        3.824
       6.000 |        1.411 |        0.705 |        2.116
       5.000 |        1.585 |        0.630 |        2.216
       5.000 |        1.253 |        0.744 |        1.997
       8.000 |        1.389 |        0.432 |        1.821
